fecha_hora_EST,fecha_hora_UTC,temperatura_agua_C,pH,conductividad_especifica_mS_cm,presion_atmosferica_hPa,hora_del_dia,radiacion_PAR_mmol_m2_15min,turbidez_FNU_NTU,oxigeno_disuelto_mg_L
2023-03-19T09:15,2023-03-19T14:15+00:00,16,7.1,8.99,1025,9.25,855.2,10,8.3
2023-03-19T09:30,2023-03-19T14:30+00:00,15.8,7.1,8.88,1025,9.5,937.3,9,8.4
2023-03-19T09:45,2023-03-19T14:45+00:00,15.7,7.1,8.8,1026,9.75,1043.5,6,8.5
2023-03-19T10:00,2023-03-19T15:00+00:00,15.7,7.1,8.68,1026,10,1071.4,6,8.6
2023-03-19T10:15,2023-03-19T15:15+00:00,15.6,7.1,8.62,1026,10.25,1183.2,6,8.6
2023-03-19T10:30,2023-03-19T15:30+00:00,15.6,7.1,8.56,1026,10.5,1205.5,6,8.5
2023-03-19T10:45,2023-03-19T15:45+00:00,15.6,7.1,8.52,1026,10.75,1272.1,5,8.4
2023-03-19T11:00,2023-03-19T16:00+00:00,15.7,7.1,8.58,1026,11,1195.7,5,8.5
2023-03-19T11:15,2023-03-19T16:15+00:00,16,7.2,8.65,1026,11.25,1485.3,7,8.8
2023-03-19T11:30,2023-03-19T16:30+00:00,16.2,7.2,8.73,1026,11.5,1393.3,16,8.9
2023-03-19T11:45,2023-03-19T16:45+00:00,16.4,7.2,9.02,1026,11.75,1277.4,29,8.9
2023-03-19T12:00,2023-03-19T17:00+00:00,16.6,7.3,9.34,1026,12,1353.4,38,9
2023-03-19T12:15,2023-03-19T17:15+00:00,16.7,7.4,9.65,1025,12.25,1515.4,51,9
2023-03-19T12:30,2023-03-19T17:30+00:00,16.8,7.4,9.72,1025,12.5,1692.8,68,9.1
2023-03-19T12:45,2023-03-19T17:45+00:00,16.8,7.4,9.64,1025,12.75,1752.8,71,9.1
2023-03-19T13:00,2023-03-19T18:00+00:00,16.9,7.4,9.76,1025,13,1640.7,80,9.1
2023-03-19T13:15,2023-03-19T18:15+00:00,17,7.5,9.94,1025,13.25,1256.1,72,9.1
2023-03-19T13:30,2023-03-19T18:30+00:00,17,7.5,9.89,1024,13.5,1120.7,59,9.2
2023-03-19T13:45,2023-03-19T18:45+00:00,17.1,7.5,9.98,1024,13.75,1292.4,55,9.2
2023-03-19T14:00,2023-03-19T19:00+00:00,17.1,7.6,9.99,1024,14,1201.8,44,9.3
2023-03-19T14:15,2023-03-19T19:15+00:00,17.1,7.6,9.92,1024,14.25,1124.7,33,9.3
2023-03-19T14:30,2023-03-19T19:30+00:00,17,7.6,9.62,1024,14.5,1221.1,23,9.2
2023-03-19T14:45,2023-03-19T19:45+00:00,17,7.6,9.42,1023,14.75,1083.9,18,9.3
2023-03-19T15:00,2023-03-19T20:00+00:00,17,7.6,9.33,1023,15,1198.9,20,9.3
2023-03-19T15:15,2023-03-19T20:15+00:00,17,7.6,9.27,1023,15.25,1031.2,18,9.3
2023-03-19T15:30,2023-03-19T20:30+00:00,17,7.6,9.3,1023,15.5,887.1,20,9.2
2023-03-19T15:45,2023-03-19T20:45+00:00,17.1,7.6,9.34,1022,15.75,890.6,15,9.2
2023-03-19T16:00,2023-03-19T21:00+00:00,17.1,7.6,9.38,1022,16,918.7,17,9.1
2023-03-19T16:15,2023-03-19T21:15+00:00,17.1,7.6,9.4,1022,16.25,586,13,9.1
2023-03-19T16:30,2023-03-19T21:30+00:00,17.2,7.6,9.46,1022,16.5,505.5,13,9.1
2023-03-19T16:45,2023-03-19T21:45+00:00,17.2,7.5,9.57,1022,16.75,527.1,12,8.8
2023-03-19T17:00,2023-03-19T22:00+00:00,17.2,7.5,9.54,1023,17,546.1,11,8.7
2023-03-19T17:15,2023-03-19T22:15+00:00,17.2,7.5,9.5,1023,17.25,310.1,10,8.6
2023-03-19T17:30,2023-03-19T22:30+00:00,17.2,7.5,9.45,1023,17.5,239.1,12,8.7
2023-03-19T17:45,2023-03-19T22:45+00:00,17.2,7.5,9.41,1023,17.75,255.8,12,8.7
2023-03-19T18:00,2023-03-19T23:00+00:00,17.2,7.5,9.39,1023,18,181.1,13,8.6
2023-03-19T18:15,2023-03-19T23:15+00:00,17.2,7.5,9.33,1023,18.25,64.9,11,8.7
2023-03-19T18:30,2023-03-19T23:30+00:00,17.2,7.5,9.25,1023,18.5,24.6,12,8.7
2023-03-19T18:45,2023-03-19T23:45+00:00,17.2,7.4,9.29,1024,18.75,12.3,15,8.1
2023-03-19T19:00,2023-03-20T00:00+00:00,17.2,7.5,9.53,1024,19,3,17,8.6
2023-03-19T19:15,2023-03-20T00:15+00:00,17.2,7.5,9.76,1024,19.25,0.2,16,8.6
2023-03-19T19:30,2023-03-20T00:30+00:00,17.2,7.4,9.83,1024,19.5,0,12,8.4
2023-03-19T19:45,2023-03-20T00:45+00:00,17.2,7.4,9.8,1024,19.75,0,9,8
2023-03-19T20:00,2023-03-20T01:00+00:00,17.2,7.3,9.78,1024,20,0,9,7.6
2023-03-19T20:15,2023-03-20T01:15+00:00,17.2,7.3,9.79,1024,20.25,0,10,7.7
2023-03-19T20:30,2023-03-20T01:30+00:00,17.2,7.3,9.76,1025,20.5,0,10,7.7
2023-03-19T20:45,2023-03-20T01:45+00:00,17.1,7.3,9.73,1025,20.75,0,8,7.5
2023-03-19T21:00,2023-03-20T02:00+00:00,17.1,7.3,9.63,1025,21,0,7,7.5
2023-03-19T21:15,2023-03-20T02:15+00:00,17.1,7.3,9.64,1026,21.25,0,7,7.1
2023-03-19T21:30,2023-03-20T02:30+00:00,17.1,7.2,9.69,1026,21.5,0,8,6.9
2023-03-19T21:45,2023-03-20T02:45+00:00,17.1,7.3,9.73,1026,21.75,0,8,7.6
2023-03-19T22:00,2023-03-20T03:00+00:00,17.1,7.3,9.74,1026,22,0,8,7.6
2023-03-19T22:15,2023-03-20T03:15+00:00,16.9,7.3,9.6,1026,22.25,0,7,7.8
2023-03-19T22:30,2023-03-20T03:30+00:00,16.6,7.5,9.3,1026,22.5,0,7,8.7
2023-03-19T22:45,2023-03-20T03:45+00:00,16.6,7.5,9.26,1026,22.75,0,10,8.7
2023-03-19T23:00,2023-03-20T04:00+00:00,16.6,7.5,9.21,1026,23,0,7,8.7
2023-03-19T23:15,2023-03-20T04:15+00:00,16.5,7.5,9.11,1026,23.25,0,8,8.7
2023-03-19T23:30,2023-03-20T04:30+00:00,16.3,7.5,8.89,1026,23.5,0,8,8.9
2023-03-19T23:45,2023-03-20T04:45+00:00,16.2,7.5,8.8,1026,23.75,0,10,9.2
2023-03-20T00:00,2023-03-20T05:00+00:00,16.1,7.5,8.79,1026,0,0,9,9.2
2023-03-20T00:15,2023-03-20T05:15+00:00,15.9,7.5,8.74,1026,0.25,0,9,9.2
2023-03-20T00:30,2023-03-20T05:30+00:00,15.8,7.5,8.7,1026,0.5,0,8,9.1
2023-03-20T00:45,2023-03-20T05:45+00:00,15.8,7.4,8.67,1026,0.75,0,8,9
2023-03-20T01:00,2023-03-20T06:00+00:00,15.8,7.4,8.63,1026,1,0,8,8.8
2023-03-20T01:15,2023-03-20T06:15+00:00,15.7,7.4,8.6,1026,1.25,0,7,8.6
2023-03-20T01:30,2023-03-20T06:30+00:00,15.7,7.4,8.56,1026,1.5,0,7,8.6
2023-03-20T01:45,2023-03-20T06:45+00:00,15.6,7.4,8.52,1026,1.75,0,6,8.5
2023-03-20T02:00,2023-03-20T07:00+00:00,15.6,7.4,8.46,1026,2,0,6,8.3
2023-03-20T02:15,2023-03-20T07:15+00:00,15.5,7.4,8.44,1026,2.25,0,6,8.1
2023-03-20T02:30,2023-03-20T07:30+00:00,15.4,7.4,8.41,1026,2.5,0,6,8.1
2023-03-20T02:45,2023-03-20T07:45+00:00,15.3,7.4,8.35,1026,2.75,0,6,8.2
2023-03-20T03:00,2023-03-20T08:00+00:00,15.2,7.4,8.3,1026,3,0,7,8.5
2023-03-20T03:15,2023-03-20T08:15+00:00,15.1,7.5,8.3,1026,3.25,0,7,8.9
2023-03-20T03:30,2023-03-20T08:30+00:00,15.1,7.5,8.32,1026,3.5,0,9,9.1
2023-03-20T03:45,2023-03-20T08:45+00:00,15,7.5,8.41,1026,3.75,0,9,9.2
2023-03-20T04:00,2023-03-20T09:00+00:00,14.9,7.5,8.76,1026,4,0,9,9.3
2023-03-20T04:15,2023-03-20T09:15+00:00,14.9,7.5,8.83,1026,4.25,0,8,9.3
2023-03-20T04:30,2023-03-20T09:30+00:00,15,7.5,8.85,1026,4.5,0,9,9.3
2023-03-20T04:45,2023-03-20T09:45+00:00,15,7.5,8.85,1026,4.75,0,10,9.2
2023-03-20T05:00,2023-03-20T10:00+00:00,14.9,7.5,8.76,1026,5,0,8,9.2
2023-03-20T05:15,2023-03-20T10:15+00:00,14.6,7.4,8.74,1026,5.25,0,9,9.3
2023-03-20T05:30,2023-03-20T10:30+00:00,14.6,7.4,8.92,1027,5.5,0,8,9.2
2023-03-20T05:45,2023-03-20T10:45+00:00,14.5,7.4,9.49,1027,5.75,0,8,9.3
2023-03-20T06:00,2023-03-20T11:00+00:00,14.5,7.4,9.67,1027,6,0,8,9.2
2023-03-20T06:15,2023-03-20T11:15+00:00,14.4,7.4,9.8,1027,6.25,0,7,9.1
2023-03-20T06:30,2023-03-20T11:30+00:00,14.4,7.5,9.82,1027,6.5,0.2,7,9.1
2023-03-20T06:45,2023-03-20T11:45+00:00,14.3,7.5,9.78,1027,6.75,5.7,7,9.2
2023-03-20T07:00,2023-03-20T12:00+00:00,14.2,7.4,9.69,1027,7,35.7,7,9.1
2023-03-20T07:15,2023-03-20T12:15+00:00,14.1,7.4,9.65,1027,7.25,101.4,8,9.1
2023-03-20T07:30,2023-03-20T12:30+00:00,14,7.4,9.66,1027,7.5,181.1,9,9.2
2023-03-20T07:45,2023-03-20T12:45+00:00,13.8,7.4,9.57,1028,7.75,294.3,8,9.1
2023-03-20T08:00,2023-03-20T13:00+00:00,14.1,7.3,9.4,1028,8,342.7,7,9
2023-03-20T08:15,2023-03-20T13:15+00:00,14,7.3,9.18,1028,8.25,430.8,6,9.1
2023-03-20T08:30,2023-03-20T13:30+00:00,14,7.3,9.03,1028,8.5,562.9,7,9.1
2023-03-20T08:45,2023-03-20T13:45+00:00,14.1,7.3,8.97,1028,8.75,663.3,7,9.2
2023-03-20T09:00,2023-03-20T14:00+00:00,14.1,7.3,9.01,1028,9,761.2,6,9.2
2023-03-20T09:15,2023-03-20T14:15+00:00,14.1,7.4,8.95,1028,9.25,857.2,6,9.2
2023-03-20T09:30,2023-03-20T14:30+00:00,14.1,7.3,8.88,1028,9.5,949.8,7,9.2
2023-03-20T09:45,2023-03-20T14:45+00:00,14.2,7.3,8.87,1028,9.75,1038.6,7,9.1
2023-03-20T10:15,2023-03-20T15:15+00:00,14.2,7.3,8.82,1028,10.25,1202.5,5,9
2023-03-20T10:30,2023-03-20T15:30+00:00,14.3,7.3,8.75,1028,10.5,1277,5,8.9
2023-03-20T10:45,2023-03-20T15:45+00:00,14.4,7.3,8.75,1028,10.75,1346.5,6,8.7
2023-03-20T11:00,2023-03-20T16:00+00:00,14.5,7.4,8.86,1028,11,1411.1,6,9.3
2023-03-20T11:15,2023-03-20T16:15+00:00,14.6,7.4,8.96,1028,11.25,1466.3,9,9.5
2023-03-20T11:30,2023-03-20T16:30+00:00,14.8,7.5,9.12,1028,11.5,1516.4,7,9.5
2023-03-20T11:45,2023-03-20T16:45+00:00,14.9,7.5,9,1027,11.75,1559.7,8,9.6
2023-03-20T12:00,2023-03-20T17:00+00:00,15,7.5,9.36,1027,12,1596.1,8,9.7
2023-03-20T12:15,2023-03-20T17:15+00:00,15,7.5,9.23,1027,12.25,1623.7,8,9.7
2023-03-20T12:30,2023-03-20T17:30+00:00,15.1,7.5,9.36,1027,12.5,1645.7,9,9.8
2023-03-20T12:45,2023-03-20T17:45+00:00,15.4,7.6,9.56,1026,12.75,1657,10,9.8
2023-03-20T13:00,2023-03-20T18:00+00:00,15.7,7.7,9.64,1026,13,1666.4,14,9.9
2023-03-20T13:15,2023-03-20T18:15+00:00,15.8,7.7,9.59,1026,13.25,1660.5,18,9.9
2023-03-20T13:30,2023-03-20T18:30+00:00,15.8,7.6,9.38,1026,13.5,1647.4,17,9.9
2023-03-20T13:45,2023-03-20T18:45+00:00,15.8,7.6,9.06,1026,13.75,1619.7,14,10
2023-03-20T14:00,2023-03-20T19:00+00:00,15.7,7.6,8.94,1026,14,1575.3,18,9.9
2023-03-20T14:15,2023-03-20T19:15+00:00,15.8,7.6,9.03,1025,14.25,1525.7,12,9.9
2023-03-20T14:30,2023-03-20T19:30+00:00,15.7,7.6,8.6,1025,14.5,1430.3,12,9.9
2023-03-20T14:45,2023-03-20T19:45+00:00,15.7,7.6,8.25,1025,14.75,1333.1,12,10
2023-03-20T15:00,2023-03-20T20:00+00:00,15.8,7.6,8.05,1025,15,1289.5,12,10
2023-03-20T15:15,2023-03-20T20:15+00:00,15.8,7.7,7.91,1024,15.25,1245.4,12,9.9
2023-03-20T15:30,2023-03-20T20:30+00:00,15.9,7.7,7.89,1025,15.5,1158.9,16,10
2023-03-20T15:45,2023-03-20T20:45+00:00,16,7.7,7.99,1025,15.75,1068.6,12,10
2023-03-20T16:00,2023-03-20T21:00+00:00,16.2,7.7,8.14,1025,16,939,11,10.1
2023-03-20T16:15,2023-03-20T21:15+00:00,16.2,7.7,8.09,1025,16.25,764.1,10,9.9
2023-03-20T16:30,2023-03-20T21:30+00:00,16.3,7.7,8.21,1025,16.5,597.3,11,10
2023-03-20T16:45,2023-03-20T21:45+00:00,16.3,7.7,8.33,1025,16.75,544.6,10,10
2023-03-20T17:00,2023-03-20T22:00+00:00,16.3,7.5,8.46,1025,17,378.1,11,9.5
2023-03-20T17:15,2023-03-20T22:15+00:00,16.3,7.5,8.51,1025,17.25,274,10,9.1
2023-03-20T17:30,2023-03-20T22:30+00:00,16.3,7.5,8.51,1025,17.5,203.4,10,9
2023-03-20T17:45,2023-03-20T22:45+00:00,16.3,7.5,8.47,1025,17.75,161.5,9,9.1
2023-03-20T18:00,2023-03-20T23:00+00:00,16.2,7.6,8.28,1025,18,229.6,7,9.6
2023-03-20T18:15,2023-03-20T23:15+00:00,16.3,7.4,8.39,1025,18.25,138.2,9,8.6
2023-03-20T18:30,2023-03-20T23:30+00:00,16.1,7.5,8.1,1025,18.5,75.2,7,9.2
2023-03-20T18:45,2023-03-20T23:45+00:00,16.1,7.5,8.01,1025,18.75,33,7,9.4
2023-03-20T19:00,2023-03-21T00:00+00:00,16.2,7.6,8.25,1025,19,8.1,12,9.9
2023-03-20T19:15,2023-03-21T00:15+00:00,16.4,7.6,8.71,1025,19.25,0.6,8,9.9
2023-03-20T19:30,2023-03-21T00:30+00:00,16.3,7.6,8.78,1025,19.5,0,8,10
2023-03-20T19:45,2023-03-21T00:45+00:00,16.3,7.7,8.91,1025,19.75,0,9,10.1
2023-03-20T20:00,2023-03-21T01:00+00:00,16.3,7.7,9.02,1025,20,0,9,10.2
2023-03-20T20:15,2023-03-21T01:15+00:00,16.4,7.7,9.13,1025,20.25,0,9,10.1
2023-03-20T20:30,2023-03-21T01:30+00:00,16.4,7.6,9.1,1025,20.5,0,9,10
2023-03-20T20:45,2023-03-21T01:45+00:00,16.4,7.6,9.11,1026,20.75,0,7,9.8
2023-03-20T21:00,2023-03-21T02:00+00:00,16.4,7.6,9.16,1026,21,0,8,9.6
2023-03-20T21:15,2023-03-21T02:15+00:00,16.4,7.5,9.16,1026,21.25,0,7,9.3
2023-03-20T21:30,2023-03-21T02:30+00:00,16.3,7.4,9.14,1026,21.5,0,6,9
2023-03-20T21:45,2023-03-21T02:45+00:00,16.3,7.4,9.13,1027,21.75,0,6,8.8
2023-03-20T22:00,2023-03-21T03:00+00:00,16.2,7.4,9.11,1027,22,0,6,8.9
2023-03-20T22:15,2023-03-21T03:15+00:00,16.2,7.3,9.1,1027,22.25,0,6,8.4
2023-03-20T22:30,2023-03-21T03:30+00:00,16.1,7.3,9.08,1027,22.5,0,6,8.3
2023-03-20T22:45,2023-03-21T03:45+00:00,16.1,7.4,9.06,1027,22.75,0,6,8.8
2023-03-20T23:00,2023-03-21T04:00+00:00,16,7.5,9.06,1027,23,0,7,9.7
2023-03-20T23:15,2023-03-21T04:15+00:00,16,7.6,8.96,1027,23.25,0,7,9.7
2023-03-20T23:30,2023-03-21T04:30+00:00,15.4,7.6,8.78,1027,23.5,0,6,9.8
2023-03-20T23:45,2023-03-21T04:45+00:00,15.4,7.6,8.82,1027,23.75,0,6,9.8
2023-03-21T00:00,2023-03-21T05:00+00:00,15.3,7.6,8.76,1026,0,0,6,9.7
2023-03-21T00:15,2023-03-21T05:15+00:00,15.3,7.6,8.63,1026,0.25,0,10,9.7
2023-03-21T00:30,2023-03-21T05:30+00:00,15.2,7.6,8.44,1026,0.5,0,7,9.8
2023-03-21T00:45,2023-03-21T05:45+00:00,15.1,7.6,8.23,1027,0.75,0,6,9.8
2023-03-21T01:00,2023-03-21T06:00+00:00,15,7.6,7.97,1027,1,0,7,9.8
2023-03-21T01:15,2023-03-21T06:15+00:00,14.8,7.6,7.8,1026,1.25,0,7,9.9
2023-03-21T01:30,2023-03-21T06:30+00:00,14.7,7.6,7.68,1026,1.5,0,7,9.8
2023-03-21T01:45,2023-03-21T06:45+00:00,14.7,7.6,7.58,1026,1.75,0,6,9.8
2023-03-21T02:00,2023-03-21T07:00+00:00,14.7,7.6,7.47,1025,2,0,7,9.7
2023-03-21T02:15,2023-03-21T07:15+00:00,14.6,7.6,7.33,1026,2.25,0,7,9.7
2023-03-21T02:30,2023-03-21T07:30+00:00,14.5,7.6,7.27,1026,2.5,0,7,9.7
2023-03-21T02:45,2023-03-21T07:45+00:00,14.4,7.6,7.26,1026,2.75,0,6,9.5
2023-03-21T03:00,2023-03-21T08:00+00:00,14.4,7.5,7.25,1026,3,0,6,9.3
2023-03-21T03:15,2023-03-21T08:15+00:00,14.3,7.5,7.26,1026,3.25,0,7,9.3
2023-03-21T03:30,2023-03-21T08:30+00:00,14.3,7.6,7.39,1026,3.5,0,7,9.6
2023-03-21T03:45,2023-03-21T08:45+00:00,14.3,7.6,7.48,1026,3.75,0,6,9.6
2023-03-21T04:00,2023-03-21T09:00+00:00,14.3,7.6,7.54,1026,4,0,6,9.3
2023-03-21T04:15,2023-03-21T09:15+00:00,14.3,7.5,7.54,1026,4.25,0,5,9.1
2023-03-21T04:30,2023-03-21T09:30+00:00,14.2,7.5,7.46,1026,4.5,0,5,9
2023-03-21T04:45,2023-03-21T09:45+00:00,14.2,7.5,7.44,1026,4.75,0,5,8.9
2023-03-21T05:00,2023-03-21T10:00+00:00,14.3,7.5,7.49,1026,5,0,5,9.3
2023-03-21T05:15,2023-03-21T10:15+00:00,14.3,7.6,7.63,1026,5.25,0,6,9.5
2023-03-21T05:30,2023-03-21T10:30+00:00,14.3,7.6,7.99,1026,5.5,0,6,9.7
2023-03-21T05:45,2023-03-21T10:45+00:00,14.4,7.6,8.2,1026,5.75,0,6,9.6
2023-03-21T06:00,2023-03-21T11:00+00:00,14.5,7.5,8.44,1026,6,0,5,9.5
2023-03-21T06:15,2023-03-21T11:15+00:00,14.6,7.5,8.63,1026,6.25,0,6,9.4
2023-03-21T06:30,2023-03-21T11:30+00:00,14.6,7.5,8.63,1027,6.5,0.3,7,9.4
2023-03-21T06:45,2023-03-21T11:45+00:00,14.5,7.5,8.6,1027,6.75,6.3,7,9.6
2023-03-21T07:00,2023-03-21T12:00+00:00,14.5,7.5,8.67,1027,7,34.3,7,9.6
2023-03-21T07:15,2023-03-21T12:15+00:00,14.6,7.5,8.66,1027,7.25,95.6,7,9.5
2023-03-21T07:30,2023-03-21T12:30+00:00,14.3,7.6,8.55,1027,7.5,177,8,9.7
2023-03-21T07:45,2023-03-21T12:45+00:00,14.2,7.5,8.67,1027,7.75,269.2,8,9.7
2023-03-21T08:00,2023-03-21T13:00+00:00,14.2,7.5,8.71,1027,8,366.5,7,9.6
2023-03-21T08:15,2023-03-21T13:15+00:00,14.2,7.5,8.82,1027,8.25,465.5,8,9.6
2023-03-21T08:30,2023-03-21T13:30+00:00,14.2,7.5,8.92,1027,8.5,566.9,9,9.7
2023-03-21T08:45,2023-03-21T13:45+00:00,14.2,7.5,9.02,1027,8.75,668.7,8,9.6
2023-03-21T09:00,2023-03-21T14:00+00:00,14.1,7.5,9.07,1027,9,773.8,7,9.5
2023-03-21T09:15,2023-03-21T14:15+00:00,14,7.5,9.1,1027,9.25,864.3,5,9.5
2023-03-21T09:30,2023-03-21T14:30+00:00,14,7.5,9.11,1027,9.5,953.4,6,9.6
2023-03-21T09:45,2023-03-21T14:45+00:00,14,7.5,9.05,1027,9.75,1041.6,5,9.5
2023-03-21T10:00,2023-03-21T15:00+00:00,14.1,7.5,9,1028,10,1122.7,6,9.6
2023-03-21T10:15,2023-03-21T15:15+00:00,14.2,7.5,8.94,1028,10.25,1206.4,5,9.6
2023-03-21T10:30,2023-03-21T15:30+00:00,14.2,7.5,8.92,1028,10.5,1280.9,4,9.4
2023-03-21T10:45,2023-03-21T15:45+00:00,14.3,7.5,8.9,1028,10.75,1349.2,6,9.6
2023-03-21T11:00,2023-03-21T16:00+00:00,14.4,7.4,8.88,1028,11,1411.7,5,9.4
2023-03-21T11:15,2023-03-21T16:15+00:00,14.5,7.4,8.88,1029,11.25,1468.2,4,9.2
2023-03-21T11:30,2023-03-21T16:30+00:00,14.6,7.5,8.88,1029,11.5,1519.8,5,9.6
2023-03-21T11:45,2023-03-21T16:45+00:00,14.8,7.6,8.94,1029,11.75,1559.6,5,9.9
2023-03-21T12:00,2023-03-21T17:00+00:00,15,7.6,9.01,1028,12,1593.9,7,10
2023-03-21T12:15,2023-03-21T17:15+00:00,15.2,7.6,8.92,1028,12.25,1623,6,10
2023-03-21T12:30,2023-03-21T17:30+00:00,15.4,7.7,8.78,1028,12.5,1644.5,7,10.1
2023-03-21T12:45,2023-03-21T17:45+00:00,15.4,7.7,8.63,1028,12.75,1657.2,6,10.2
2023-03-21T13:00,2023-03-21T18:00+00:00,15.6,7.7,8.56,1028,13,1662.2,8,10.2
2023-03-21T13:15,2023-03-21T18:15+00:00,15.8,7.7,8.41,1028,13.25,1659.8,10,10.2
2023-03-21T13:30,2023-03-21T18:30+00:00,16,7.7,8.32,1027,13.5,1652.1,8,10.2
2023-03-21T13:45,2023-03-21T18:45+00:00,16.1,7.7,8.29,1027,13.75,1633.4,9,10.3
2023-03-21T14:00,2023-03-21T19:00+00:00,16.1,7.8,8.15,1026,14,1610.8,7,10.3
2023-03-21T14:15,2023-03-21T19:15+00:00,16,7.8,7.91,1026,14.25,1576.7,6,10.4
2023-03-21T14:30,2023-03-21T19:30+00:00,15.9,7.8,7.77,1026,14.5,1538.6,6,10.4
2023-03-21T14:45,2023-03-21T19:45+00:00,15.8,7.8,7.68,1026,14.75,1491.1,6,10.4
2023-03-21T15:00,2023-03-21T20:00+00:00,15.8,7.9,7.72,1026,15,1439.3,6,10.5
2023-03-21T15:15,2023-03-21T20:15+00:00,15.9,7.9,7.77,1026,15.25,1374.9,6,10.5
2023-03-21T15:30,2023-03-21T20:30+00:00,15.9,7.9,7.8,1026,15.5,1305.4,5,10.4
2023-03-21T15:45,2023-03-21T20:45+00:00,15.9,7.8,7.81,1026,15.75,1228.9,6,10.3
2023-03-21T16:00,2023-03-21T21:00+00:00,15.9,7.8,7.85,1025,16,1148.7,5,10
2023-03-21T16:15,2023-03-21T21:15+00:00,16,7.7,7.9,1025,16.25,1061.7,7,9.8
2023-03-21T16:30,2023-03-21T21:30+00:00,16,7.7,7.91,1025,16.5,970,5,9.7
2023-03-21T16:45,2023-03-21T21:45+00:00,16,7.6,7.9,1025,16.75,873,6,9.5
2023-03-21T17:00,2023-03-21T22:00+00:00,16,7.6,7.89,1025,17,772.7,5,9.2
2023-03-21T17:15,2023-03-21T22:15+00:00,16,7.6,7.88,1025,17.25,669.6,5,9.3
2023-03-21T17:30,2023-03-21T22:30+00:00,16,7.7,7.82,1025,17.5,562,5,9.7
2023-03-21T17:45,2023-03-21T22:45+00:00,16,7.8,7.77,1024,17.75,453,5,10
2023-03-21T18:00,2023-03-21T23:00+00:00,16.1,7.8,7.73,1024,18,342.9,5,10.2
2023-03-21T18:15,2023-03-21T23:15+00:00,16.6,7.8,8.17,1024,18.25,235.8,6,10.4
2023-03-21T18:30,2023-03-21T23:30+00:00,17.2,7.8,8.6,1025,18.5,136.1,7,10.5
2023-03-21T18:45,2023-03-21T23:45+00:00,17.2,7.7,8.65,1025,18.75,53.8,7,10.4
2023-03-21T19:00,2023-03-22T00:00+00:00,17,7.7,8.4,1025,19,9.7,6,10.4
2023-03-21T19:15,2023-03-22T00:15+00:00,17,7.7,8.38,1025,19.25,0.8,7,10.3
2023-03-21T19:30,2023-03-22T00:30+00:00,17,7.7,8.38,1025,19.5,0,6,10.4
2023-03-21T19:45,2023-03-22T00:45+00:00,17.1,7.7,8.4,1025,19.75,0,6,10.2
2023-03-21T20:00,2023-03-22T01:00+00:00,17,7.7,8.3,1025,20,0,6,10
2023-03-21T20:15,2023-03-22T01:15+00:00,16.8,7.7,8.25,1025,20.25,0,6,10.2
2023-03-21T20:30,2023-03-22T01:30+00:00,16.8,7.8,8.26,1025,20.5,0,5,10.3
2023-03-21T20:45,2023-03-22T01:45+00:00,16.8,7.7,8.27,1025,20.75,0,5,10.3
2023-03-21T21:00,2023-03-22T02:00+00:00,16.8,7.7,8.3,1025,21,0,5,10.2
2023-03-21T21:15,2023-03-22T02:15+00:00,16.8,7.7,8.32,1025,21.25,0,6,10.2
2023-03-21T21:30,2023-03-22T02:30+00:00,16.7,7.7,8.35,1026,21.5,0,5,10.1
2023-03-21T21:45,2023-03-22T02:45+00:00,16.7,7.7,8.36,1026,21.75,0,6,10
2023-03-21T22:00,2023-03-22T03:00+00:00,16.7,7.7,8.39,1026,22,0,5,10
2023-03-21T22:15,2023-03-22T03:15+00:00,16.7,7.6,8.41,1026,22.25,0,5,9.8
2023-03-21T22:30,2023-03-22T03:30+00:00,16.6,7.6,8.42,1026,22.5,0,5,9.8
2023-03-21T22:45,2023-03-22T03:45+00:00,16.6,7.5,8.42,1026,22.75,0,5,9.2
2023-03-21T23:00,2023-03-22T04:00+00:00,16.6,7.5,8.42,1026,23,0,5,9.3
2023-03-21T23:15,2023-03-22T04:15+00:00,16.5,7.5,8.4,1026,23.25,0,5,9.4
2023-03-21T23:30,2023-03-22T04:30+00:00,16.5,7.5,8.39,1026,23.5,0,4,9.4
2023-03-21T23:45,2023-03-22T04:45+00:00,16.5,7.5,8.36,1026,23.75,0,5,9.4
2023-03-22T00:00,2023-03-22T05:00+00:00,16.4,7.7,8.27,1026,0,0,5,10
2023-03-22T00:15,2023-03-22T05:15+00:00,16.4,7.7,8.18,1026,0.25,0,5,9.3
2023-03-22T00:30,2023-03-22T05:30+00:00,16.4,7.7,8.12,1026,0.5,0,5,10.2
2023-03-22T00:45,2023-03-22T05:45+00:00,16.3,7.7,8.05,1026,0.75,0,5,10.2
2023-03-22T01:00,2023-03-22T06:00+00:00,16.4,7.7,8.13,1026,1,0,5,10.2
2023-03-22T01:15,2023-03-22T06:15+00:00,16.4,7.7,8.16,1026,1.25,0,5,10.2
2023-03-22T01:30,2023-03-22T06:30+00:00,16.3,7.7,8.1,1026,1.5,0,6,10.2
2023-03-22T01:45,2023-03-22T06:45+00:00,16,7.7,7.9,1026,1.75,0,6,10.1
2023-03-22T02:00,2023-03-22T07:00+00:00,15.8,7.7,7.8,1026,2,0,5,10.1
2023-03-22T02:15,2023-03-22T07:15+00:00,15.8,7.8,7.72,1025,2.25,0,5,10.2
